LN_IC50,Gene Expression,Copy Number Alterations (CNA),Methylation,TARGET,TARGET_PATHWAY,DRUG_NAME_x,CELL_LINE_NAME,TCGA_DESC,"Cancer Type
(matching TCGA label)","GDSC
Tissue descriptor 1","GDSC
Tissue
descriptor 2",Screen Medium,Growth Properties
2.575323,1,1,1,101,1,138,82,1,1,5,22,1,2
4.046335,1,1,1,154,4,223,439,21,21,12,28,0,0
0.966085,1,1,1,128,18,178,47,28,28,15,34,0,0
3.751073,1,1,1,164,22,238,50,10,10,0,12,0,0
3.260673,1,1,1,173,20,58,481,19,19,6,26,1,0
4.380263,1,1,1,35,3,156,766,11,11,3,13,1,0
2.991813,1,1,1,171,19,143,234,10,10,0,12,0,0
2.370865,1,1,1,158,17,173,45,2,2,16,1,0,0
2.706324,1,1,1,100,4,89,69,10,10,0,12,0,0
0.958134,0,1,1,93,17,10,196,25,25,8,20,1,0
1.110871,1,1,1,1,0,153,293,7,7,9,0,1,2
4.11782,1,1,1,99,17,94,181,9,9,11,10,0,0
4.636199,1,1,1,33,5,107,21,16,16,7,17,0,0
5.566117,1,1,1,62,9,76,387,3,3,1,6,0,0
1.642577,1,1,1,79,19,136,640,2,2,16,1,0,0
2.813024,1,1,1,31,5,120,61,4,4,16,7,0,0
4.386696,1,0,1,30,5,106,271,15,15,2,16,0,0
5.03919,1,1,1,158,17,173,732,6,6,4,14,0,0
3.321148,1,1,1,83,12,151,123,16,16,7,17,0,0
2.635866,1,1,1,164,22,238,607,10,10,0,12,1,0
1.607459,1,1,1,55,8,26,184,14,14,11,10,0,0
4.450602,1,1,1,16,16,30,757,22,22,16,30,0,0
3.441096,1,1,1,124,20,31,309,11,11,3,13,0,0
-0.084062,1,1,1,169,10,214,284,7,7,9,0,1,2
-2.102071,1,1,1,114,15,70,302,12,12,5,4,0,2
8.678851,1,1,1,181,16,248,774,7,7,9,0,1,2
6.036185,1,1,1,154,4,223,792,15,15,2,16,0,0
3.810349,1,1,1,103,9,200,75,28,28,15,34,0,0
2.960704,1,1,1,30,5,158,536,16,16,7,17,0,0
1.71999,1,1,1,132,18,48,103,26,26,14,25,1,0
2.988476,1,1,1,29,9,171,260,20,20,10,27,1,2
3.079377,1,1,1,183,18,13,752,21,21,12,28,0,0
5.13823,1,1,0,182,7,44,281,3,3,1,6,0,0
-5.106494,1,1,1,113,15,234,714,1,1,5,21,1,2
1.150995,1,1,1,29,9,191,671,26,26,14,25,0,0
4.472663,1,1,1,138,22,113,504,19,19,6,26,1,0
2.010163,1,1,1,138,22,113,285,13,13,5,8,1,2
3.124351,1,1,1,101,1,138,296,20,20,10,11,1,2
3.042304,1,1,1,5,18,115,582,22,22,16,30,1,0
5.268889,1,1,1,105,20,60,384,3,3,1,6,0,0
3.687546,1,1,1,32,5,169,320,23,23,13,31,0,0
4.800055,1,1,1,2,17,68,658,26,26,14,25,0,0
-1.214211,0,1,1,93,17,10,41,7,7,9,0,1,2
-2.612303,1,1,1,79,19,136,359,24,24,16,32,1,0
5.065195,1,1,1,69,20,167,699,27,27,2,33,0,2
5.218836,1,1,1,156,16,235,355,17,17,7,19,1,0
4.022883,1,1,1,52,4,73,126,30,30,7,18,1,0
0.881208,1,1,1,111,18,157,50,10,10,0,12,0,0
5.148743,1,1,1,31,5,120,479,25,25,8,20,0,0
3.133035,1,1,1,33,5,107,386,3,3,1,6,0,0
-2.601883,1,1,1,114,15,174,169,8,8,0,29,1,1
6.465187,1,1,1,18,7,83,624,11,11,3,13,0,0
5.297294,1,1,1,34,3,32,779,11,11,3,13,0,0
3.354095,1,1,1,169,10,214,168,8,8,0,29,1,0
5.362555,1,1,1,92,17,93,50,10,10,0,12,0,0
2.224351,1,1,1,180,1,19,607,10,10,0,12,1,0
2.357659,1,1,1,119,20,103,710,7,7,9,0,1,2
0.615525,1,1,1,75,3,236,158,3,3,1,6,1,0
3.076027,1,1,1,62,9,75,190,16,16,7,17,1,0
2.926127,1,1,1,164,22,242,28,9,9,11,10,0,1
1.545219,1,1,1,62,9,75,113,26,26,14,25,0,0
2.520504,1,1,1,1,0,153,658,26,26,14,25,0,0
4.440363,1,1,1,29,9,171,33,1,1,5,21,1,2
3.742199,1,1,1,158,17,173,655,9,9,11,10,1,0
-4.397447,1,1,1,76,3,186,586,22,22,16,30,1,0
3.095531,1,1,1,154,4,223,167,17,17,7,19,1,0
1.95465,1,1,1,123,10,154,221,12,12,5,4,1,1
6.190205,1,1,1,52,4,74,350,2,2,16,1,0,0
4.824436,1,1,1,58,4,2,78,23,23,13,31,0,0
0.073101,1,1,1,170,17,221,300,1,1,5,22,1,2
2.9651,1,1,1,61,9,192,186,21,21,12,28,1,0
3.296898,1,1,1,25,1,152,45,2,2,16,1,0,0
0.485695,1,1,1,83,12,135,428,21,21,12,28,1,0
1.781468,1,1,1,154,4,223,0,24,24,16,32,1,0
-3.443927,1,1,1,113,15,233,391,12,12,5,4,1,2
3.783964,0,1,0,55,8,131,777,26,26,14,25,0,0
-5.02968,1,1,1,103,9,219,671,26,26,14,25,0,0
6.326207,1,1,1,139,16,98,496,25,25,8,20,1,1
2.113598,1,1,1,170,17,221,503,19,19,6,26,1,0
-0.258335,1,1,1,103,9,184,169,8,8,0,29,1,1
4.864564,1,1,1,65,11,211,604,10,10,0,12,1,0
3.186156,1,1,1,170,17,221,484,16,16,7,17,0,0
2.490913,1,1,1,34,3,34,452,16,16,7,17,1,0
1.352452,1,1,1,147,16,243,240,6,6,4,14,1,0
3.372281,1,1,1,20,3,6,218,6,6,4,14,1,0
4.892212,1,1,1,74,22,189,462,16,16,7,17,1,0
2.287073,1,1,1,101,1,20,757,22,22,16,30,0,0
2.076263,1,1,0,69,20,15,412,12,12,5,4,1,2
4.913633,1,1,1,161,10,37,357,9,9,11,10,0,0
1.38309,0,1,1,144,7,105,570,4,4,16,7,0,0
4.591693,1,1,1,73,21,127,178,26,26,14,25,0,0
2.858361,1,1,1,164,22,242,315,10,10,0,12,0,0
7.433135,1,1,1,94,13,119,633,28,28,15,34,0,0
5.122219,1,0,1,7,18,226,272,15,15,2,16,0,0
5.047743,1,1,1,74,22,53,106,25,25,8,20,1,2
4.625499,1,1,1,72,4,224,217,6,6,4,14,1,0
4.130158,1,1,1,86,16,38,223,12,12,5,4,0,2
3.664339,1,1,1,41,2,175,108,25,25,8,20,1,2
6.061045,1,1,1,29,9,63,655,9,9,11,10,1,0
5.86096,1,1,1,99,17,94,744,8,8,0,29,0,2
2.994838,1,1,1,107,6,35,171,10,10,0,12,0,0
6.993926,1,1,1,123,10,231,468,25,25,8,20,0,2
2.609772,1,1,1,12,15,28,608,10,10,0,12,0,0
1.148087,1,1,1,165,7,57,649,10,10,0,12,0,0
5.322762,1,1,1,82,14,5,71,10,10,0,12,0,0
3.826608,1,1,1,32,5,182,325,2,2,16,1,1,0
7.546682,1,1,1,164,22,144,515,19,19,6,26,1,0
7.174314,1,1,1,74,22,189,502,16,16,7,17,1,0
3.734226,1,1,1,103,9,184,293,7,7,9,0,1,2
9.124263,1,1,1,112,14,149,648,10,10,0,12,0,0
5.351672,1,1,1,36,17,114,94,25,25,8,20,1,0
5.270829,1,1,1,36,17,114,690,27,27,2,33,1,2
3.097666,1,1,1,61,9,192,5,2,2,16,1,0,0
2.71577,1,1,1,183,18,13,584,22,22,16,30,1,0
3.84814,1,1,1,123,10,160,464,30,30,7,18,0,2
1.513567,1,1,1,84,12,39,167,17,17,7,19,1,0
-0.640064,1,1,1,124,20,31,299,13,13,5,8,1,2
0.844881,1,1,1,62,9,75,298,27,27,2,33,0,1
3.431754,1,1,1,158,17,80,294,7,7,9,0,1,2
0.807097,1,1,1,51,10,150,297,12,12,5,4,1,2
-3.839253,1,1,1,37,20,204,414,1,1,5,21,1,2
-0.971782,1,1,1,177,2,140,191,14,14,11,10,0,0
-4.476023,1,1,1,98,16,77,194,17,17,7,19,1,0
4.808288,1,1,1,115,18,207,138,7,7,9,0,1,2
2.818574,1,1,1,137,4,101,654,9,9,11,10,0,0
3.426086,1,1,1,7,18,27,338,8,8,0,29,1,0
2.028983,1,1,1,158,17,173,632,7,7,9,0,1,2
-1.371732,1,1,1,143,19,137,357,9,9,11,10,0,0
1.66342,1,1,1,5,18,115,74,11,11,3,13,0,0
4.355454,1,1,1,19,16,0,568,8,8,0,29,1,0
4.166438,1,1,1,67,4,100,120,10,10,0,12,0,0
4.533742,1,1,1,126,14,95,135,9,9,11,10,0,0
7.854268,1,1,1,94,13,119,600,23,23,13,31,1,0
3.71182,1,1,1,61,9,225,479,25,25,8,20,0,0
1.821388,1,1,1,62,9,75,642,11,11,3,13,1,0
2.172698,1,1,1,84,12,39,462,16,16,7,17,1,0
2.595974,1,1,1,49,7,59,302,12,12,5,4,0,2
5.119602,1,1,1,164,22,238,95,6,6,4,14,1,1
-0.742349,1,1,1,27,1,209,91,13,13,5,8,0,2
8.547306,1,1,1,181,16,248,638,1,1,5,15,1,2
-4.750577,1,1,1,28,1,201,669,26,26,14,25,1,0
-3.925944,1,1,1,110,18,183,218,6,6,4,14,1,0
-4.647146,1,1,1,165,7,57,259,28,28,15,34,0,1
5.899377,1,1,1,90,17,117,539,6,6,4,14,1,0
1.445044,1,1,1,126,14,95,328,12,12,5,15,1,2
6.917439,1,1,1,103,9,200,524,25,25,8,20,0,2
5.540696,1,1,1,123,10,160,344,11,11,3,13,0,0
4.54477,1,1,1,20,3,33,336,8,8,0,29,1,0
3.230788,1,1,1,164,22,242,87,21,21,12,28,1,2
3.72337,1,1,1,133,18,21,158,3,3,1,6,1,0
0.763409,1,1,1,23,1,197,139,9,9,11,10,1,0
3.713489,1,1,1,115,18,206,234,10,10,0,12,0,0
-2.337699,1,1,1,165,7,217,260,20,20,10,27,1,2
4.071252,1,1,1,0,16,245,195,17,17,7,19,0,0
5.935089,1,1,1,118,17,99,675,26,26,14,25,0,0
2.963385,1,1,1,155,16,109,356,9,9,11,10,0,0
6.056157,0,1,0,74,22,189,581,22,22,16,30,0,0
4.473076,1,1,1,164,22,242,39,11,11,3,13,0,0
3.289105,1,1,1,47,19,133,68,3,3,1,6,0,2
3.760688,1,1,1,123,10,210,697,15,15,2,16,1,0
4.887651,1,1,1,138,22,113,515,19,19,6,26,1,0
5.635041,1,1,1,164,22,144,20,11,11,3,13,0,0
0.850993,1,1,1,61,9,225,363,26,26,14,25,1,1
2.672691,1,1,1,116,16,176,201,3,3,1,6,1,2
1.641371,1,1,1,22,1,232,217,6,6,4,14,1,0
4.704842,1,1,1,64,11,85,794,14,14,11,10,0,0
4.031147,1,1,1,65,11,211,76,3,3,1,6,0,0
-3.734982,1,1,1,142,19,45,327,30,30,16,30,1,0
4.518153,1,1,1,46,16,64,564,12,12,5,4,0,2
0.381196,1,1,1,116,16,176,218,6,6,4,14,1,0
2.322793,1,1,1,0,16,245,285,13,13,5,8,1,2
5.576417,1,1,1,48,7,162,520,19,19,6,26,1,0
5.361796,1,1,1,29,9,171,120,10,10,0,12,0,0
4.191791,1,1,1,4,18,8,192,11,11,3,13,0,0
2.660073,1,1,1,54,8,82,783,26,26,14,25,1,0
4.942362,1,1,1,127,18,7,217,6,6,4,14,1,0
0.498506,1,1,1,54,8,14,258,22,22,16,30,1,0
4.626014,1,1,1,65,11,211,364,20,20,10,27,0,2
-0.042088,1,1,1,63,9,230,101,26,26,14,25,1,0
-1.979902,1,1,1,55,8,26,37,10,10,0,12,0,0
1.423376,1,1,1,103,9,200,545,20,20,10,27,1,2
2.263289,1,1,1,165,7,57,384,3,3,1,6,0,0
2.757688,1,1,1,159,16,205,145,1,1,5,3,1,2
6.798124,1,1,1,48,7,215,3,26,26,14,25,0,0
3.013523,1,1,1,102,23,202,400,21,21,12,28,1,0
4.739228,1,1,1,115,18,206,147,10,10,0,12,0,0
2.407032,1,1,1,22,1,232,152,18,18,11,24,0,0
5.498552,1,1,1,174,20,148,77,3,3,1,6,0,0
4.667602,1,1,1,45,2,142,654,9,9,11,10,0,0
0.611283,1,1,1,77,3,79,552,27,27,2,33,1,0
5.235933,1,1,1,151,18,125,238,2,2,16,1,0,0
4.345594,1,1,1,120,20,12,622,11,11,3,13,0,0
5.607513,1,1,1,103,9,200,384,3,3,1,6,0,0
4.998822,1,1,1,77,3,79,399,3,3,1,6,0,0
4.159031,1,1,1,102,23,202,121,6,6,4,14,0,0
0.571007,1,1,1,132,18,48,151,3,3,1,6,1,2
5.140975,1,1,0,150,17,195,133,9,9,11,10,0,0
-5.504215,1,1,1,113,15,234,636,1,1,5,21,1,2
5.158136,1,1,1,46,16,64,222,27,27,2,33,0,0
1.132956,1,1,1,52,4,194,695,15,15,2,16,1,0
3.363829,1,1,1,100,4,89,786,23,23,13,31,1,0
-3.324279,1,1,1,136,2,36,120,10,10,0,12,0,0
0.840495,1,1,1,53,17,102,171,10,10,0,12,0,0
3.687322,1,1,1,103,9,166,491,25,25,8,20,0,2
-0.740884,1,1,1,42,2,52,71,10,10,0,12,0,0
5.402308,1,1,1,178,16,97,215,3,3,1,6,1,0
4.070014,1,1,1,138,22,241,164,16,16,7,17,1,0
5.57632,0,1,0,81,14,4,756,27,27,2,33,1,0
5.70535,1,1,1,36,17,114,141,25,25,8,20,0,0
4.794036,1,1,0,36,17,114,290,26,26,14,25,0,0
3.66436,1,1,1,91,17,188,726,6,6,4,14,0,0
3.98524,1,1,1,61,9,192,532,16,16,7,17,1,0
0.469998,1,1,1,79,19,212,236,6,6,4,14,0,0
-1.893762,1,1,1,110,18,183,698,15,15,2,16,1,0
6.257731,1,1,1,29,9,191,530,19,19,6,26,1,1
5.297108,1,1,1,91,17,188,277,22,22,16,30,0,0
5.597523,1,1,1,172,19,163,247,3,3,1,6,0,0
3.554203,1,1,1,35,3,156,733,4,4,16,7,0,0
3.266377,1,1,1,67,4,100,355,17,17,7,19,1,0
4.368921,1,1,1,18,7,83,260,20,20,10,27,1,2
-7.335055,1,1,1,148,16,65,31,20,20,10,27,1,2
6.588603,1,1,1,140,16,128,340,8,8,0,29,1,0
3.07157,1,1,1,151,18,125,706,7,7,9,0,1,2
5.73831,1,1,1,16,16,30,181,9,9,11,10,0,0
4.240364,1,1,1,91,17,188,604,10,10,0,12,1,0
4.711468,1,1,0,50,16,1,717,25,25,8,20,0,0
4.824342,1,1,1,29,9,171,273,15,15,2,16,0,0
6.101032,1,1,1,162,16,130,491,25,25,8,20,0,2
9.394846,1,1,1,181,16,248,391,12,12,5,4,1,2
3.332608,1,0,0,173,20,58,318,23,23,13,31,0,0
4.535878,1,1,1,100,4,89,502,16,16,7,17,1,0
5.651637,1,1,1,126,14,95,490,30,30,7,18,0,0
4.233814,1,1,1,66,11,86,300,1,1,5,22,1,2
3.260301,1,1,1,34,3,34,200,3,3,1,6,1,0
4.430966,1,1,1,90,17,117,92,6,6,4,14,1,2
1.661076,1,1,1,30,5,106,26,1,1,5,22,1,2
3.047715,1,1,1,64,11,85,183,12,12,5,4,1,2
5.745893,0,1,0,74,22,189,777,26,26,14,25,0,0
5.07748,1,1,1,52,4,73,657,14,14,11,10,1,0
-3.929432,1,1,1,37,20,204,292,14,14,11,10,1,0
3.026264,1,1,1,130,18,87,491,25,25,8,20,0,2
2.070511,1,1,1,84,12,39,84,23,23,13,31,1,0
-1.08713,1,1,1,21,1,237,548,12,12,5,4,1,2
0.584681,1,1,1,128,18,178,12,26,26,14,25,0,0
0.15942,1,1,1,110,18,183,113,26,26,14,25,0,0
9.553525,1,1,1,112,14,149,533,25,25,8,20,1,2
6.178813,1,1,0,16,16,30,246,22,22,16,30,1,0
0.666973,1,1,1,173,20,58,496,25,25,8,20,1,1
1.670686,1,1,1,113,15,233,268,2,2,16,1,0,0
4.47882,1,1,1,41,2,185,485,16,16,7,17,0,1
4.003676,1,1,1,63,9,230,543,25,25,8,20,0,0
2.272187,1,1,1,101,1,222,362,1,1,5,21,1,2
3.790553,1,1,1,146,6,72,11,28,28,15,34,1,0
0.092453,1,1,1,56,8,198,329,8,8,0,29,1,2
0.302289,1,1,1,44,2,23,426,26,26,14,25,1,0
6.635074,1,1,1,168,23,172,664,27,27,2,33,1,0
5.253651,1,1,1,91,17,118,11,28,28,15,34,1,0
2.054021,1,1,1,29,9,191,774,7,7,9,0,1,2
3.860339,1,1,1,7,18,226,230,23,23,13,31,0,0
3.462118,1,1,1,179,1,123,50,10,10,0,12,0,0
4.908404,1,1,1,123,10,187,674,26,26,14,25,0,0
-0.288589,1,1,1,143,19,137,319,30,30,13,31,1,0
6.33137,1,1,1,74,22,189,134,14,14,11,10,0,0
2.43961,1,1,1,54,8,104,221,12,12,5,4,1,1
3.089312,1,1,1,91,17,188,643,10,10,0,12,0,0
2.115917,0,1,0,104,20,199,423,1,1,5,15,1,2
3.989466,1,1,1,60,3,193,268,2,2,16,1,0,0
-4.538944,1,1,1,24,1,3,87,21,21,12,28,1,2
-3.739097,1,1,1,165,7,129,83,12,12,5,4,1,2
4.328011,1,1,1,64,11,85,546,27,27,2,33,1,0
6.314561,1,1,1,29,9,191,683,22,22,16,30,1,0
5.248258,1,1,1,174,20,148,451,16,16,7,17,1,0
-1.44899,1,1,1,111,18,24,25,27,27,2,33,0,0
1.454314,1,1,1,158,17,173,604,10,10,0,12,1,0
5.641464,1,1,1,67,4,100,451,16,16,7,17,1,0
7.159095,1,1,1,32,5,169,139,9,9,11,10,1,0
1.806043,1,1,1,176,2,240,320,23,23,13,31,0,0
0.802018,1,1,1,42,2,52,755,11,11,3,13,1,0
3.255326,1,1,1,30,5,158,579,22,22,16,30,0,0
-1.529676,1,1,1,2,17,68,745,8,8,0,29,0,2
2.738937,1,1,1,132,18,48,791,3,3,1,6,1,0
2.03304,1,1,1,101,1,222,331,8,8,0,29,1,0
7.756251,1,1,1,52,4,73,633,28,28,15,34,0,0
-5.993185,1,1,1,103,9,219,560,12,12,5,4,1,2
0.100877,1,1,1,105,20,60,416,1,1,5,22,1,2
1.295999,1,1,1,166,7,147,687,11,11,3,13,0,0
2.860225,1,1,1,113,15,234,502,16,16,7,17,1,0
-0.651579,1,1,1,17,7,81,168,8,8,0,29,1,0
5.61011,1,1,1,73,21,127,696,6,6,4,14,1,0
1.571626,1,1,1,55,8,26,419,3,3,1,6,0,2
-0.394531,1,1,1,103,9,200,225,26,26,14,25,1,0
6.105209,1,1,1,179,1,123,782,26,26,14,25,1,0
-2.879376,1,1,1,37,20,204,42,1,1,5,22,1,2
4.912836,1,1,1,158,17,173,444,25,25,8,20,0,2
1.983462,1,1,1,54,8,82,525,16,16,7,17,1,0
4.752454,1,1,1,92,17,93,471,25,25,8,20,0,0
2.270123,1,1,1,130,18,29,165,16,16,7,17,1,0
8.820555,1,1,1,181,16,248,57,13,13,5,8,1,2
5.983062,1,1,1,16,16,30,403,27,27,2,33,1,0
-0.184974,1,1,1,23,1,197,569,8,8,0,29,1,0
4.263081,1,1,1,183,18,13,357,9,9,11,10,0,0
4.195468,1,1,1,43,5,47,490,30,30,7,18,0,0
-4.447332,1,1,1,148,16,65,536,16,16,7,17,0,0
-0.142746,1,1,1,106,20,84,709,7,7,9,0,1,2
4.978908,1,1,1,35,3,156,575,10,10,0,12,0,0
5.789587,1,1,1,127,18,7,392,4,4,16,7,0,0
1.279524,1,1,1,159,16,205,64,15,15,2,16,0,0
2.966583,1,1,1,95,4,88,61,4,4,16,7,0,0
4.350158,1,1,1,139,2,50,742,8,8,0,29,0,0
2.497891,1,1,1,183,18,13,188,1,1,5,22,1,2
6.19294,1,1,1,89,16,177,80,9,9,11,10,0,0
4.973956,1,1,1,78,3,165,64,15,15,2,16,0,0
2.917318,1,1,1,12,15,28,730,2,2,16,1,0,0
4.064682,1,1,1,61,9,192,498,17,17,7,19,1,0
2.804646,1,1,1,54,8,14,252,26,26,14,25,0,0
2.634774,1,1,1,105,20,60,110,25,25,8,20,1,0
-1.817174,1,1,1,143,19,137,125,22,22,16,30,0,0
5.760678,1,1,1,7,18,226,583,22,22,16,30,1,0
6.300083,1,1,1,174,20,148,403,27,27,2,33,1,0
6.90067,1,1,1,92,17,93,584,22,22,16,30,1,0
0.691575,1,1,1,122,6,164,362,1,1,5,21,1,2
6.100639,1,1,1,4,18,8,687,11,11,3,13,0,0
4.968461,1,1,1,21,1,237,446,16,16,7,17,0,0
3.831599,1,1,1,164,22,238,130,18,18,11,24,0,0
1.90293,1,1,1,182,7,43,195,17,17,7,19,0,0
3.286751,1,1,1,58,4,2,16,7,7,9,0,1,2
-2.518181,1,1,1,165,7,196,249,27,27,2,33,0,0
0.218178,1,1,1,116,16,176,615,24,24,16,32,0,0
5.642499,1,1,1,141,5,170,547,21,21,12,28,0,0
2.890399,1,1,1,96,4,55,582,22,22,16,30,1,0
4.755847,1,1,1,82,14,5,539,6,6,4,14,1,0
10.129067,1,1,1,181,16,248,786,23,23,13,31,1,0
3.813339,1,1,1,80,16,108,511,19,19,6,26,1,0
4.821365,1,1,1,156,16,235,370,25,25,8,20,1,2
7.396769,1,1,1,174,20,148,467,16,16,7,17,0,0
-3.607327,1,1,1,136,2,36,650,7,7,9,0,1,2
3.903232,1,1,1,15,7,61,523,16,16,7,17,1,2
5.841919,1,1,1,73,21,127,224,15,15,2,16,0,0
1.792228,1,1,1,61,9,225,417,12,12,5,4,1,2
